Id,Country,Name,Latitude,Longitude,Status,National_C,CTRY,MCA,UNLocode
20,"AGO","Porto Amboim","-10.748980000000000","13.735358000000000","UNECE/ERS",,"AO","AO00","AO888"
21,"ALA","Maarianhamina (Mariehamn)","60.094518999999998","19.927008000000001","UNECE",,,,
22,"ALB","Butrint","39.743710999999998","20.018691000000000","UNECE/ERS",,"AL","AL00","AL888"
23,"ALB","Durres","41.302745999999999","19.453222000000000","UNECE/ERS",,"AL","AL00","AL888"
24,"ALB","Himare","40.100104999999999","19.741506000000001","UNECE/ERS",,"AL","AL00","AL888"
25,"ALB","Sarande","39.873221000000001","20.007659000000000","UNECE/ERS",,"AL","AL00","AL888"
26,"ALB","Vlore","40.449133000000003","19.480606999999999","UNECE/ERS",,"AL","AL00","AL888"
27,"ALB","Orikum","40.340527999999999","19.470897999999998","N/A",,"AL","AL00","AL888"
28,"ALB","Shengjin","41.813031000000002","19.587897000000002","UNECE/ERS",,"AL","AL00","AL888"
29,"ALB","Romano Port","41.376879000000002","19.405040000000000","UNECE",,"AL","AL00","AL888"
30,"BEL","Boekhoute","51.268456000000000","3.718295000000000","UNECE/ERS",,,,
31,"BEL","Brussel (Bruxelles)","50.834797999999999","4.319113000000000","UNECE/ERS",,,,
32,"BEL","Charleroi","50.416026000000002","4.412586000000000","UNECE/ERS",,,,
33,"BEL","Kieldrecht","51.279663999999997","4.219715000000000","UNECE/ERS",,,,
34,"BEL","Klein Willebroek","51.079019000000002","4.366357000000000","UNECE/ERS",,,,
35,"BEL","Kortrijk","50.829371000000002","3.258596000000000","UNECE/ERS",,,,
39,"BEL","Blankenberge","51.315018999999999","3.109315000000000","UNECE/ERS",,,,
44,"BEL","Stalhillebrug, Jabbeke","51.203910000000000","3.083980000000000","N/A",,,,
45,"BEL","Nieuwege","51.208455999999998","3.124543000000000","N/A",,,,
47,"BEN","Cotonou","6.345137000000000","2.431930000000000","UNECE/ERS",,,,
49,"BIH","Domaljevac","45.066620000000000","18.578099000000002","UNECE/ERS",,,,
50,"BIH","Neum","42.925958999999999","17.611174999999999","UNECE/ERS",,,,
51,"COG","Djeno Terminal","-4.920161000000000","11.928101000000000","UNECE",,,,
52,"COG","Ouesso","1.615379000000000","16.061667000000000","UNECE/ERS",,,,
53,"COG","Oyo","-1.164557000000000","15.966370000000000","UNECE",,,,
54,"COG","Pointe Noire","-4.778441000000000","11.832221000000001","UNECE/ERS",,,,
55,"COD","Banana","-6.001130000000000","12.399486000000000","UNECE",,,,
36,"BEL","Liege","50.635990999999997","5.574080000000000","UNECE/ERS",,"BE","BE00","BELGG"
37,"BEL","Zelzate","51.209029000000001","3.804519000000000","UNECE/ERS",,"BE","BE00","BEZEL"
38,"BEL","Antwerpen","51.258102000000001","4.361278000000001","UNECE/ERS",,"BE","BE00","BEANR"
40,"BEL","Gent (Ghent)","51.048591999999999","3.719790000000000","UNECE/ERS",,"BE","BE00","BEGNE"
41,"BEL","Nieuwpoort","51.143478000000002","2.739283000000000","UNECE/ERS",,"BE","BE00","BENIE"
42,"BEL","Oostende (Ostend)","51.227240000000002","2.930125000000000","UNECE/ERS",,"BE","BE00","BEOST"
43,"BEL","Zeebrugge","51.340114000000000","3.204469000000000","UNECE/ERS",,"BE","BE00","BEZEE"
46,"BEL","Brugge (Bruges)","51.194032999999997","3.227266000000000","UNECE",,"BE","BE00","BEBGS"
48,"BGR","Vidin","43.984273000000002","22.878879000000001","UNECE/ERS",,"BG","BG00","BGVID"
132,"DNK","Aalborg","57.054257000000000","9.915134999999999","UNECE/ERS",,"DK","DK00","DKAAL"
133,"DNK","Arhus","56.152011000000002","10.224774000000000","UNECE/ERS",,"DK","DK00","DKAAR"
134,"DNK","Agerso","55.210777000000000","11.198243000000000","UNECE/ERS",,"DK","DK00","DKAGO"
135,"DNK","Anholt","56.715491000000000","11.509873000000001","UNECE/ERS",,"DK","DK00","DKANH"
136,"DNK","arosund","55.261947999999997","9.711978000000000","UNECE/ERS",,"DK","DK00","DKARD"
137,"DNK","Aeroskobing","54.892107000000003","10.411999000000000","UNECE/ERS",,"DK","DK00","DKARK"
138,"DNK","aro","55.260693000000003","9.730650000000001","UNECE/ERS",,"DK","DK00","DKARO"
141,"DNK","Asko","54.884591000000000","11.482727000000001","UNECE/ERS",,"DK","DK00","DKASK"
142,"DNK","Assens","55.270684000000003","9.887855999999999","UNECE/ERS",,"DK","DK00","DKASN"
143,"DNK","Asnaesvaerkets Havn","55.664530999999997","11.085884999999999","UNECE/ERS",,"DK","DK00","DKASV"
144,"DNK","Augustenborg","54.942796999999999","9.871543000000001","UNECE/ERS",,"DK","DK00","DKAUB"
151,"DNK","Ballebro","54.999333999999998","9.670785000000000","UNECE/ERS",,"DK","DK00","DKBLB"
153,"DNK","Bojden","55.106462000000001","10.096022000000000","UNECE/ERS",,"DK","DK00","DKBOS"
154,"DNK","Branden Havn","56.800038000000001","9.025404999999999","UNECE/ERS",,"DK","DK00","DKBRH"
156,"DNK","Christianso Havn","55.319966000000001","15.186178999999999","UNECE/ERS",,"DK","DK00","DKCSO"
159,"DNK","Ebeltoft","56.196626999999999","10.670237000000000","UNECE/ERS",,"DK","DK00","DKEBT"
160,"DNK","Endelave","55.762160000000002","10.272097000000000","UNECE/ERS",,"DK","DK00","DKEDL"
161,"DNK","Egense","56.983116000000003","10.305823999999999","UNECE/ERS",,"DK","DK00","DKEGN"
164,"DNK","Fakse Ladeplads Havn","55.213760000000001","12.161508000000000","UNECE/ERS",,"DK","DK00","DKFAK"
167,"DNK","Fejo","54.935622000000002","11.372419000000001","UNECE/ERS",,"DK","DK00","DKFEJ"
168,"DNK","Feggesund","56.980271999999999","8.917711000000002","UNECE/ERS",,"DK","DK00","DKFGS"
169,"DNK","Femo","54.944397000000002","11.435722000000000","UNECE/ERS",,"DK","DK00","DKFMO"
171,"DNK","Fur","56.803199999999997","9.021414999999999","UNECE/ERS",,"DK","DK00","DKFUH"
172,"DNK","Fynshav","54.993538000000001","9.986601000000000","UNECE/ERS",,"DK","DK00","DKFYH"
173,"DNK","Gudhjem","55.212420999999999","14.971781999999999","UNECE/ERS",,"DK","DK00","DKGDM"
174,"DNK","Gedser","54.572268999999999","11.926959000000000","UNECE/ERS",,"DK","DK00","DKGED"
178,"DNK","Haderslev","55.248362000000000","9.498734000000001","UNECE/ERS",,"DK","DK00","DKHAD"
179,"DNK","Hals","56.990890999999998","10.307791999999999","UNECE/ERS",,"DK","DK00","DKHAS"
181,"DNK","Holbaek","55.723287999999997","11.717487000000000","UNECE/ERS",,"DK","DK00","DKHBK"
182,"DNK","Hardeshoj","55.008519000000000","9.692513999999999","UNECE/ERS",,"DK","DK00","DKHDH"
185,"DNK","Hou Havn","57.056071000000003","10.379137999999999","UNECE/ERS",,"DK","DK00","DKHOH"
186,"DNK","Horsens","55.857424999999999","9.868221999999999","UNECE/ERS",,"DK","DK00","DKHOR"
187,"DNK","Hasle","55.187728000000000","14.701252000000000","UNECE/ERS",,"DK","DK00","DKHSL"
188,"DNK","Hundested","55.964317000000001","11.844503000000000","UNECE/ERS",,"DK","DK00","DKHUN"
189,"DNK","Hvide Sande","56.001477999999999","8.124188000000000","UNECE/ERS",,"DK","DK00","DKHVS"
191,"DNK","Kalundborg","55.675831000000002","11.090678000000000","UNECE/ERS",,"DK","DK00","DKKAL"
195,"DNK","Kyndbyvaerkets Havn","55.812348000000000","11.877412000000000","UNECE/ERS",,"DK","DK00","DKKBY"
197,"DNK","Koge","55.457925000000003","12.202152000000000","UNECE/ERS",,"DK","DK00","DKKOG"
199,"DNK","Kolding","55.491902000000003","9.499570000000000","UNECE/ERS",,"DK","DK00","DKKOL"
201,"DNK","Kragenaes","54.916167000000002","11.360065000000001","UNECE/ERS",,"DK","DK00","DKKRA"
202,"DNK","Korsor","55.332571999999999","11.134081999999999","UNECE/ERS",,"DK","DK00","DKKRR"
205,"DNK","Logstor","56.968316000000002","9.246843000000000","UNECE/ERS",,"DK","DK00","DKLGR"
206,"DNK","Lindo Havn","55.470588999999997","10.534653000000000","UNECE/ERS",,"DK","DK00","DKLIN"
209,"DNK","Lemvig","56.550986000000002","8.306029000000002","UNECE/ERS",,"DK","DK00","DKLVG"
212,"DNK","Middelfart","55.505845000000001","9.737140999999999","UNECE/ERS",,"DK","DK00","DKMID"
213,"DNK","Mommark","54.932234000000001","10.044586000000001","UNECE/ERS",,"DK","DK00","DKMOM"
215,"DNK","Mariager","56.653418000000002","9.981728000000000","UNECE/ERS",,"DK","DK00","DKMRR"
216,"DNK","Marstal","54.849818999999997","10.524473000000000","UNECE/ERS",,"DK","DK00","DKMRS"
217,"DNK","Masnedsund","54.994188999999999","11.898116000000000","ERS",,"DK","DK00","DKMNS"
218,"DNK","Nakskov","54.833385000000000","11.119863000000000","UNECE/ERS",,"DK","DK00","DKNAK"
219,"DNK","Nyborg","55.306117999999998","10.789807000000000","UNECE/ERS",,"DK","DK00","DKNBG"
221,"DNK","Nekso","55.063504999999999","15.137579000000001","UNECE/ERS",,"DK","DK00","DKNEX"
222,"DNK","Norresundby","57.063155000000002","9.897109000000000","UNECE/ERS",,"DK","DK00","DKNRS"
225,"DNK","Naestved","55.225786999999997","11.755644999999999","UNECE/ERS",,"DK","DK00","DKNVD"
226,"DNK","Nykobing Falster","54.771124999999998","11.860338000000000","UNECE/ERS",,"DK","DK00","DKNYF"
227,"DNK","Nykobing Mors","56.794086000000000","8.865138000000000","UNECE/ERS",,"DK","DK00","DKNYM"
228,"DNK","Odense","55.409201000000003","10.380815000000000","UNECE/ERS",,"DK","DK00","DKODE"
229,"DNK","Omo","55.171396999999999","11.160024000000000","UNECE/ERS",,"DK","DK00","DKOMO"
231,"DNK","Oro","55.755409000000000","11.800285000000001","UNECE/ERS",,"DK","DK00","DKORO"
232,"DNK","Randers","56.461258000000001","10.050547999999999","UNECE/ERS",,"DK","DK00","DKRAN"
234,"DNK","Rudkobing","54.939988999999997","10.707917999999999","UNECE/ERS",,"DK","DK00","DKRKB"
237,"DNK","Ronne","55.096606999999999","14.691068000000000","UNECE/ERS",,"DK","DK00","DKRNN"
239,"DNK","Rodby","54.652859999999997","11.350842000000000","UNECE/ERS",,"DK","DK00","DKROD"
240,"DNK","Rorvig","55.944358000000001","11.767625000000001","UNECE/ERS",,"DK","DK00","DKRRV"
244,"DNK","Skaro/Drejo","55.011381000000000","10.472989000000000","UNECE/ERS",,"DK","DK00","DKSDO"
246,"DNK","Sonderborg","54.898304000000003","9.792438000000001","UNECE/ERS",,"DK","DK00","DKSGD"
247,"DNK","Skive","56.566200000000002","9.052400000000000","UNECE/ERS",,"DK","DK00","DKSKV"
249,"DNK","Saelvig Havn","55.864826999999998","10.548729000000000","UNECE/ERS",,"DK","DK00","DKSLV"
251,"DNK","Stryno","54.903502000000003","10.629272000000000","UNECE/ERS",,"DK","DK00","DKSNO"
252,"DNK","Soby Havn","54.942497000000003","10.258656999999999","UNECE/ERS",,"DK","DK00","DKSOB"
253,"DNK","Spodsbjerg Havn","54.933427999999999","10.833284000000001","UNECE/ERS",,"DK","DK00","DKSPB"
256,"DNK","Studstrupvaerkets Havn","56.247808999999997","10.352798000000000","UNECE/ERS",,"DK","DK00","DKSSV"
261,"DNK","Stigsnaes","55.212657999999998","11.243990000000000","UNECE/ERS",,"DK","DK00","DKSTN"
264,"DNK","Sundsore","56.709482999999999","9.174626999999999","UNECE/ERS",,"DK","DK00","DKSUE"
266,"DNK","Svendborg","55.061047000000002","10.617941000000000","UNECE/ERS",,"DK","DK00","DKSVE"
269,"DNK","Thisted","56.952725999999998","8.696611000000003","UNECE/ERS",,"DK","DK00","DKTED"
270,"DNK","Tuno","55.948604000000003","10.454644000000000","UNECE/ERS",,"DK","DK00","DKTNO"
272,"DNK","Tars","54.875613999999999","11.028976000000000","UNECE/ERS",,"DK","DK00","DKTRS"
276,"DNK","Vejle","55.704248999999997","9.557478000000000","UNECE/ERS",,"DK","DK00","DKVEJ"
277,"DNK","Veno Havn","56.550863999999997","8.614836000000000","UNECE/ERS",,"DK","DK00","DKVEN"
279,"DNK","Vang Havn","55.248655999999997","14.735915000000000","UNECE/ERS",,"DK","DK00","DKVNG"
282,"DNK","Esbjerg","55.469926999999998","8.423980999999999","UNECE/ERS",,"DK","DK00","DKEBJ"
283,"DNK","Hanstholm","57.123458999999997","8.593021999999999","UNECE/ERS",,"DK","DK00","DKHAN"
284,"DNK","Agger Havn","56.775773000000001","8.255559000000000","UNECE/ERS",,"DK","DK00","DKAGH"
287,"DNK","Hobro","56.638669999999998","9.804949000000001","UNECE/ERS",,"DK","DK00","DKHBO"
288,"DNK","Skagen","57.713956000000003","10.592112999999999","UNECE/ERS",,"DK","DK00","DKSKA"
291,"DNK","Frederikshavn","57.435664000000003","10.547653000000000","UNECE/ERS",,"DK","DK00","DKFDH"
292,"DNK","Havneby","55.086953999999999","8.569304000000002","UNECE/ERS",,"DK","DK00","DKHNB"
293,"DNK","Havnso","55.754812000000001","11.326048999999999","UNECE/ERS",,"DK","DK00","DKHVN"
294,"DNK","Hirtshals","57.597557999999999","9.960205999999999","UNECE/ERS",,"DK","DK00","DKHIR"
301,"DNK","Kleppen","56.517051000000002","8.614547000000000","UNECE/ERS",,"DK","DK00","DKKLP"
331,"DNK","Hvalpsund","56.701416000000002","9.192671000000001","UNECE/ERS",,"DK","DK00","DKHVA"
623,"DNK","Udbyhoj Nord","56.609954999999999","10.305944000000000","UNECE/ERS",,"DK","DK00","DKUDN"
624,"DNK","Udbyhoj Syd","56.607174000000001","10.301894000000001","UNECE/ERS",,"DK","DK00","DKUDS"
645,"DNK","Thyboron","56.701456999999998","8.223419000000000","UNECE/ERS",,"DK","DK00","DKTYB"
652,"EST","Heltermaa","58.866996000000000","23.046956999999999","UNECE/ERS",,"EE","EE00","EEHLT"
664,"EST","Lehtma","59.065793999999997","22.702441000000000","UNECE/ERS",,"EE","EE00","EELHT"
666,"EST","Montu","57.948788999999998","22.127122000000000","UNECE/ERS",,"EE","EE00","EEMNT"
671,"EST","Roomassaare","58.213295000000002","22.506063999999999","UNECE/ERS",,"EE","EE00","EERMS"
677,"EST","Soru","58.692827999999999","22.522252999999999","UNECE/ERS",,"EE","EE00","EESRU"
680,"EST","Triigi","58.591348000000004","22.718699000000001","UNECE/ERS",,"EE","EE00","EETGI"
698,"ESP","Torrevieja","37.964573999999999","-0.687325000000000","UNECE",,"ES","ES02","ESTOR"
699,"ESP","Santa Pola","38.184418999999998","-0.563218000000000","UNECE",,"ES","ES02","ESSPO"
702,"ESP","Cartagena","37.589035000000003","-0.983378000000000","UNECE",,"ES","ES02","ESCAR"
706,"ESP","Barcelona","41.357850999999997","2.185280000000000","UNECE",,"ES","ES02","ESBCN"
709,"ESP","Agaete","28.099000000000000","-15.712000000000000","UNECE/ERS",,"ES","ES02","ESAGA"
712,"ESP","Alcanar","40.552000000000000","0.532000000000000","UNECE/ERS",,"ES","ES02","ESACA"
717,"ESP","Arguineguin","27.757000000000001","-15.685000000000000","UNECE/ERS",,"ES","ES02","ESARI"
723,"ESP","Barbate","36.183000000000000","-5.931000000000000","UNECE/ERS",,"ES","ES02","ESBBE"
745,"ESP","Carboneras","36.990000000000002","-1.898000000000000","UNECE/ERS",,"ES","ES02","ESCRS"
753,"ESP","Cee","42.951000000000001","-9.186999999999999","UNECE/ERS",,"ES","ES01","ESCEE"
762,"ESP","Corralejo","28.741000000000000","-13.864000000000001","UNECE/ERS",,"ES","ES02","ESQFU"
779,"ESP","Escombreras","37.567000000000000","-0.963000000000000","UNECE/ERS",,"ES","ES02","ESESC"
786,"ESP","Gran Tarajal","28.207000000000001","-14.025000000000000","UNECE/ERS",,"ES","ES02","ESGTL"
790,"ESP","Huelva","37.256999999999998","-6.961000000000000","UNECE/ERS",,"ES","ES02","ESHUV"
801,"ESP","La Linea de la Concepcion","36.158000000000001","-5.358000000000000","UNECE/ERS",,"ES","ES02","ESLLI"
813,"ESP","Los Cristianos","28.048999999999999","-16.719000000000001","UNECE/ERS",,"ES","ES02","ESLCR"
822,"ESP","Melilla","35.289999999999999","-2.933000000000000","UNECE/ERS",,"ES","XL00","ESMLN"
826,"ESP","Morro Jable","28.050000000000001","-14.362000000000000","ERS",,"ES","ES02","ESCUT"
827,"ESP","Motril","36.719999999999999","-3.522000000000000","UNECE/ERS",,"ES","ES02","ESMOT"
840,"ESP","Playa Blanca","28.859425999999999","-13.832398000000000","UNECE/ERS",,"ES","ES02","ESQLY"
858,"ESP","Puerto del Rosario","28.495000000000001","-13.858000000000001","UNECE/ERS",,"ES","ES02","ESFUE"
866,"ESP","Sagunto","39.643000000000001","-0.213000000000000","UNECE/ERS",,"ES","ES02","ESSAG"
867,"ESP","Salinetas","27.975000000000001","-15.377000000000001","UNECE/ERS",,"ES","ES02","ESSAT"
879,"ESP","San Sebastian de la Gomera","28.088000000000001","-17.108000000000001","ERS",,"ES","ES02","ESSSG"
884,"ESP","Santa Cruz de La Palma","28.675000000000001","-17.768999999999998","UNECE/ERS",,"ES","ES02","ESSPC"
890,"ESP","Sevilla","37.353000000000002","-5.995000000000000","UNECE/ERS",,"ES","ES02","ESSVQ"
914,"ESP","Alcudia","39.836857000000002","3.135816000000000","UNECE/ERS",,"ES","ES02","ESALD"
915,"ESP","Algeciras","36.147357999999997","-5.428159000000000","UNECE/ERS",,"ES","ES02","ESALG"
916,"ESP","Alicante","38.321083000000002","-0.494282000000000","UNECE/ERS",,"ES","ES02","ESALC"
918,"ESP","Almeria","36.825845999999999","-2.464513000000000","UNECE/ERS",,"ES","ES02","ESLEI"
922,"ESP","Cabezuela","36.518380000000001","-6.249882000000000","UNECE/ERS",,"ES","ES02","ESCBZ"
927,"ESP","Ciudadela","40.000008000000001","3.830999000000000","UNECE/ERS",,"ES","ES02","ESQIU"
929,"ESP","Gandia","38.995240000000003","-0.144604000000000","UNECE/ERS",,"ES","ES02","ESGAN"
930,"ESP","ibiza","38.903283000000002","1.447634000000000","UNECE/ERS",,"ES","ES02","ESIBZ"
937,"ESP","Palamos","41.843736000000000","3.127971000000000","UNECE/ERS",,"ES","ES02","ESPAL"
938,"ESP","Palma de Mallorca","39.559272000000000","2.634292000000000","UNECE/ERS",,"ES","ES02","ESPMI"
943,"ESP","San Carlos de la Rapita","40.609071999999998","0.604586000000000","UNECE/ERS",,"ES","ES02","ESSCR"
947,"ESP","Tarragona","41.090663999999997","1.216159000000000","UNECE/ERS",,"ES","ES02","ESTAR"
952,"ESP","Aviles","43.562384999999999","-5.921093000000000","UNECE",,"ES","ES01","ESAVS"
954,"ESP","Bermeo","43.419994000000003","-2.715962000000000","UNECE",,"ES","ES01","ESBRM"
955,"ESP","Bilbao","43.266452000000001","-2.948762000000000","UNECE",,"ES","ES01","ESBIO"
956,"ESP","Burela","43.655825000000000","-7.344294000000000","UNECE",,"ES","ES01","ESBRL"
957,"ESP","Cadiz","36.536217999999998","-6.282222000000000","UNECE",,"ES","ES02","ESCAD"
958,"ESP","Cala Sabina","39.603484000000002","3.388072000000000","UNECE",,"ES","ES02","ESCBS"
960,"ESP","Carino","43.734174000000003","-7.862498000000000","UNECE",,"ES","ES01","ESCNO"
963,"ESP","Celeiro","43.682156999999997","-7.602953000000000","UNECE",,"ES","ES01","ESCEL"
964,"ESP","Ceuta","35.896039999999999","-5.311504000000000","UNECE",,"ES","XC00","ESCEU"
965,"ESP","Denia","38.844312000000002","0.122556000000000","UNECE",,"ES","ES02","ESDNA"
969,"ESP","Ferrol","43.476790000000001","-8.229905000000000","UNECE",,"ES","ES01","ESFRO"
972,"ESP","Garrucha","37.178956999999997","-1.816512000000000","UNECE",,"ES","ES02","ESGAR"
974,"ESP","Gijon","43.545388000000003","-5.668692000000000","UNECE",,"ES","ES01","ESGIJ"
977,"ESP","La Estaca","43.771090000000001","-7.669687000000000","UNECE",,"ES","ES02","ESLES"
979,"ESP","Laxe","43.222898000000001","-8.999395000000000","UNECE",,"ES","ES01","ESLAX"
981,"ESP","Las Palmas de Gran Canaria","28.128202999999999","-15.423251000000000","UNECE",,"ES","ES02","ESLPA"
984,"ESP","Malaga","36.699001000000003","-4.414728000000000","UNECE",,"ES","ES02","ESAGP"
996,"ESP","Puebla del Caraminal","42.604804000000001","-8.930816999999999","UNECE",,"ES","ES01","ESLPC"
1002,"ESP","Puerto de Santa Maria","36.592894999999999","-6.227157000000000","UNECE",,"ES","ES02","ESPSM"
1003,"ESP","Ribadeo","43.533949999999997","-7.036825000000000","UNECE",,"ES","ES01","ESRIB"
1006,"ESP","Rota","36.614398000000001","-6.350703000000000","UNECE",,"ES","ES02","ESROT"
1009,"ESP","San Antonio","38.975544999999997","1.297070000000000","UNECE",,"ES","ES02","ESSAA"
1014,"ESP","Santa Cruz de Tenerife","28.455962000000000","-16.247505000000000","UNECE",,"ES","ES02","ESSCT"
1015,"ESP","Santander","43.449424000000000","-3.814769000000000","UNECE",,"ES","ES01","ESSDR"
1016,"ESP","Tarifa","36.006549000000000","-5.603333000000000","UNECE",,"ES","ES02","ESTRF"
1018,"ESP","Valencia","39.433889999999998","-0.302850000000000","UNECE",,"ES","ES02","ESVLC"
1019,"ESP","Vigo","42.242803000000002","-8.723443000000000","UNECE",,"ES","ES01","ESVGO"
1031,"ESP","San Cibrao","43.699559999999998","-7.440327000000000","N/A",,"ES","ES01","ESSCI"
1095,"ESP","Arrecife de Lanzarote","28.967157000000000","-13.532594000000000","ERS",,"ES","ES02","ESACE"
1109,"ESP","Playa Santiago","28.026675000000001","-17.196590000000000","N/A",,"ES","ES02","ESPPS"
1131,"DEU","Beidenfleth","53.877023000000001","9.419452000000000","UNECE/ERS",,"DE","DE01","DEBEI"
1133,"DEU","Brake","53.329999999999998","8.484999999999999","UNECE/ERS",,"DE","DE01","DEBKE"
1135,"DEU","Busum","54.121000000000002","8.859000000000000","UNECE/ERS",,"DE","DE01","DEBUM"
1136,"DEU","Dagebull","54.730573999999997","8.690315999999999","UNECE/ERS",,"DE","DE01","DEDAG"
1141,"DEU","Dranske","54.627006999999999","13.234735000000001","UNECE/ERS",,"DE","DE02","DEDRA"
1142,"DEU","Eckernforde","54.474418000000000","9.842949000000001","UNECE/ERS",,"DE","DE02","DEECK"
1143,"DEU","Emden","53.351432000000003","7.199002000000000","UNECE/ERS",,"DE","DE01","DEEME"
1144,"DEU","Flensburg","54.802000000000000","9.430000000000000","UNECE/ERS",,"DE","DE02","DEFLF"
1147,"DEU","Gluckstadt","53.784956999999999","9.413422000000001","UNECE/ERS",,"DE","DE01","DEGLU"
1148,"DEU","Greifswald","54.095999999999997","13.455000000000000","UNECE/ERS",,"DE","DE02","DEGRD"
1153,"DEU","Heiligenhafen","54.373077000000002","10.991616000000000","UNECE/ERS",,"DE","DE02","DEHHF"
1154,"DEU","Hochdonn","54.018031999999998","9.299118000000000","UNECE/ERS",,"DE","DE01","DEHOD"
1157,"DEU","Husum","54.471611000000003","9.035194000000001","UNECE/ERS",,"DE","DE01","DEHUS"
1158,"DEU","Kappeln","54.656753999999999","9.936372000000000","UNECE/ERS",,"DE","DE02","DEKAP"
1160,"DEU","Laboe","54.402999999999999","10.218000000000000","UNECE/ERS",,"DE","DE02","DELAB"
1162,"DEU","List/Sylt","55.017000000000003","8.440000000000000","UNECE/ERS",,"DE","DE01","DELIS"
1163,"DEU","Lubeck","53.890000000000001","10.699999999999999","UNECE/ERS",,"DE","DE02","DELBC"
1165,"DEU","Neuharlingersiel","53.701999999999998","7.706000000000000","UNECE/ERS",,"DE","DE01","DENHS"
1173,"DEU","Puttgarden","54.503000000000000","11.227000000000000","UNECE/ERS",,"DE","DE02","DEPUT"
1175,"DEU","Sassnitz","54.512000000000000","13.643000000000001","UNECE/ERS",,"DE","DE02","DESAS"
1178,"DEU","Stralsund","54.317041000000003","13.099031000000000","UNECE/ERS",,"DE","DE02","DESTL"
1181,"DEU","Travemunde","53.954000000000001","10.858000000000001","UNECE/ERS",,"DE","DE02","DETRV"
1182,"DEU","Ueckermunde","53.747999999999998","14.065000000000000","UNECE/ERS",,"DE","DE02","DEUCK"
1184,"DEU","Warnemunde","54.170000000000002","12.090999999999999","UNECE/ERS",,"DE","DE02","DEWAR"
1187,"DEU","Wismar","53.896999999999998","11.452999999999999","UNECE/ERS",,"DE","DE02","DEWIS"
1188,"DEU","Wolgast","54.052399999999999","13.783158999999999","UNECE/ERS",,"DE","DE02","DEWOL"
1194,"DEU","Bensersiel","53.677450999999998","7.572542000000000","UNECE/ERS",,"DE","DE01","DEBEN"
1196,"DEU","Bremerhaven","53.534920000000000","8.575086000000002","UNECE/ERS",,"DE","DE01","DEBRV"
1197,"DEU","Brunsbuttel","53.892040000000001","9.124815999999999","UNECE/ERS",,"DE","DE01","DEBRB"
1198,"DEU","Cuxhaven","53.870193999999998","8.714434000000002","UNECE/ERS",,"DE","DE01","DECUX"
1204,"DEU","Kiel","54.337015999999998","10.170591999999999","UNECE/ERS",,"DE","DE02","DEKEL"
1205,"DEU","Nessmersiel","53.686475000000002","7.360332000000000","UNECE/ERS",,"DE","DE01","DENES"
1206,"DEU","Norddeich","53.626446000000001","7.158291000000000","UNECE/ERS",,"DE","DE01","DENOE"
1207,"DEU","Rostock","54.093528999999997","12.123791000000001","UNECE/ERS",,"DE","DE02","DERSK"
1209,"DEU","Wilhelmshaven","53.540515999999997","8.170911000000000","UNECE/ERS",,"DE","DE01","DEWVN"
1210,"DEU","Butzfleth","53.652549999999998","9.511832999999999","UNECE",,"DE","DE01","DEBUZ"
1217,"DEU","Juist","53.671807999999999","6.997749000000000","UNECE",,"DE","DE01","DEJUI"
1325,"DEU","Wittdun","54.629089000000000","8.397358000000002","ERS",,"DE","DE01","DE69S"
1337,"DEU","Hooksiel","53.627299999999998","8.029690000000000","UNECE",,"DE","DE01","DEHOO"
1345,"DEU","Grode","54.632581000000002","8.709716999999999","UNECE",,"DE","DE01","DEGXR"
1348,"DEU","Hamburg","53.542499999999997","9.977470000000000","UNECE",,"DE","DE01","DEHAM"
1353,"DEU","Andernach","50.441626999999997","7.422554000000000","UNECE/ERS",,"DE","DE03","DEAND"
1354,"DEU","Anklam","53.860419000000000","13.693272000000000","UNECE/ERS",,"DE","DE02","DEANK"
1365,"DEU","Berndshof","53.744109999999999","14.097426000000000","UNECE/ERS",,"DE","DE02","DEBOF"
1373,"DEU","Bottrop","51.503213000000002","6.969264000000000","UNECE/ERS",,"DE","DE03","DEBOT"
1375,"DEU","Braunschweig","52.315508999999999","10.481382999999999","UNECE/ERS",,"DE","DE03","DEBWE"
1377,"DEU","Bremen","53.119633999999998","8.705987000000000","UNECE/ERS",,"DE","DE01","DEBRE"
1383,"DEU","Carolinensiel","53.691198000000000","7.801430000000000","UNECE/ERS",,"DE","DE01","DECAR"
1388,"DEU","Demmin","53.910150000000002","13.041746000000000","UNECE/ERS",,"DE","DE02","DEDMN"
1390,"DEU","Dormagen","51.202837000000002","6.692689000000000","UNECE/ERS",,"DE","DE03","DEDMG"
1393,"DEU","Dorsten","51.664346999999999","6.954427000000000","UNECE/ERS",,"DE","DE03","DEDON"
1394,"DEU","Dortmund","51.531869000000000","7.436299000000000","UNECE/ERS",,"DE","DE03","DEDTM"
1396,"DEU","Drochtersen","53.652782999999999","9.509836999999999","UNECE/ERS",,"DE","DE01","DEDRO"
1397,"DEU","Duisburg","51.448793999999999","6.752456000000000","UNECE/ERS",,"DE","DE03","DEDUI"
1398,"DEU","Dusseldorf","51.217033999999998","6.753681000000000","UNECE/ERS",,"DE","DE03","DEDUS"
1403,"DEU","Emmerich","51.828792000000000","6.248000000000000","UNECE/ERS",,"DE","DE03","DEEMM"
1407,"DEU","Frankfurt am Main","50.114939000000000","8.740857000000000","UNECE/ERS",,"DE","DE03","DEFRA"
