row;Country;Name;UNLocode;Latitude;Longitude;H3_hex_8;H3_int_index_8;H3_ring;H3_res;type
93;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f35094bfffff;613601501671063551;-1;8;green
94;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350949fffff;613601501668966399;-1;8;green
95;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b430dfffff;613045576608514047;-1;8;green
96;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b436bfffff;613045576707080191;-1;8;green
97;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4363fffff;613045576698691583;-1;8;green
98;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4305fffff;613045576600125439;-1;8;green
99;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4301fffff;613045576595931135;-1;8;green
100;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4309fffff;613045576604319743;-1;8;green
101;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4347fffff;613045576669331455;-1;8;green
102;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4345fffff;613045576667234303;-1;8;green
103;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4369fffff;613045576704983039;-1;8;green
104;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4361fffff;613045576696594431;-1;8;green
105;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4367fffff;613045576702885887;-1;8;green
106;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4329fffff;613045576637874175;-1;8;green
107;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b432bfffff;613045576639971327;-1;8;green
108;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4307fffff;613045576602222591;-1;8;green
109;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4303fffff;613045576598028287;-1;8;green
110;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b430bfffff;613045576606416895;-1;8;green
111;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4355fffff;613045576684011519;-1;8;green
112;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4343fffff;613045576665137151;-1;8;green
113;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4341fffff;613045576663039999;-1;8;green
114;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b05fffff;613028003741433855;-1;8;green
115;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b63fffff;613028003839999999;-1;8;green
116;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b29fffff;613028003779182591;-1;8;green
117;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b2bfffff;613028003781279743;-1;8;green
118;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b07fffff;613028003743531007;-1;8;green
119;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b01fffff;613028003737239551;-1;8;green
120;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b0dfffff;613028003749822463;-1;8;green
121;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b6bfffff;613028003848388607;-1;8;green
122;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b61fffff;613028003837902847;-1;8;green
123;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b67fffff;613028003844194303;-1;8;green
124;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b2dfffff;613028003783376895;-1;8;green
125;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b21fffff;613028003770793983;-1;8;green
126;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b23fffff;613028003772891135;-1;8;green
127;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b3dfffff;613028003800154111;-1;8;green
128;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b39fffff;613028003795959807;-1;8;green
129;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b03fffff;613028003739336703;-1;8;green
130;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b0bfffff;613028003747725311;-1;8;green
131;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b09fffff;613028003745628159;-1;8;green
132;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b47fffff;613028003810639871;-1;8;green
133;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8739fffff;613028140161171455;-1;8;green
134;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8707fffff;613028140108742655;-1;8;green
135;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d873dfffff;613028140165365759;-1;8;green
136;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8731fffff;613028140152782847;-1;8;green
137;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d873bfffff;613028140163268607;-1;8;green
138;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8715fffff;613028140123422719;-1;8;green
139;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8703fffff;613028140104548351;-1;8;green
140;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8701fffff;613028140102451199;-1;8;green
141;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8705fffff;613028140106645503;-1;8;green
142;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d872bfffff;613028140146491391;-1;8;green
143;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8723fffff;613028140138102783;-1;8;green
144;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8735fffff;613028140156977151;-1;8;green
145;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8737fffff;613028140159074303;-1;8;green
146;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8733fffff;613028140154879999;-1;8;green
147;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d846dfffff;613028139410391039;-1;8;green
148;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8717fffff;613028140125519871;-1;8;green
149;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8711fffff;613028140119228415;-1;8;green
150;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d871dfffff;613028140131811327;-1;8;green
151;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d870bfffff;613028140112936959;-1;8;green
152;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8709fffff;613028140110839807;-1;8;green
153;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d870dfffff;613028140115034111;-1;8;green
154;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8763fffff;613028140205211647;-1;8;green
155;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8729fffff;613028140144394239;-1;8;green
156;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8721fffff;613028140136005631;-1;8;green
157;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8727fffff;613028140142297087;-1;8;green
158;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8549fffff;613028139641077759;-1;8;green
159;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d854bfffff;613028139643174911;-1;8;green
160;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d855dfffff;613028139662049279;-1;8;green
161;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8559fffff;613028139657854975;-1;8;green
162;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8465fffff;613028139402002431;-1;8;green
163;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8461fffff;613028139397808127;-1;8;green
164;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8469fffff;613028139406196735;-1;8;green
165;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8713fffff;613028140121325567;-1;8;green
166;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d871bfffff;613028140129714175;-1;8;green
167;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8719fffff;613028140127617023;-1;8;green
168;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8757fffff;613028140192628735;-1;8;green
169;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8755fffff;613028140190531583;-1;8;green
170;ITA;Ancona;ITAOI;43.616973;13.495666;881e85928bfffff;613026493932503039;-1;8;green
171;ITA;Ancona;ITAOI;43.616973;13.495666;881e859289fffff;613026493930405887;-1;8;green
172;ITA;Ancona;ITAOI;43.616973;13.495666;881e859281fffff;613026493922017279;-1;8;green
173;ITA;Ancona;ITAOI;43.616973;13.495666;881e859283fffff;613026493924114431;-1;8;green
174;ITA;Ancona;ITAOI;43.616973;13.495666;881e85929dfffff;613026493951377407;-1;8;green
175;ITA;Ancona;ITAOI;43.616973;13.495666;881e8592d7fffff;613026494012194815;-1;8;green
176;ITA;Ancona;ITAOI;43.616973;13.495666;881e8592d5fffff;613026494010097663;-1;8;green
177;ITA;Ancona;ITAOI;43.616973;13.495666;881e8592c3fffff;613026493991223295;-1;8;green
178;ITA;Ancona;ITAOI;43.616973;13.495666;881e8592c7fffff;613026493995417599;-1;8;green
179;ITA;Ancona;ITAOI;43.616973;13.495666;881e85928dfffff;613026493934600191;-1;8;green
180;ITA;Ancona;ITAOI;43.616973;13.495666;881e859285fffff;613026493926211583;-1;8;green
181;ITA;Ancona;ITAOI;43.616973;13.495666;881e859287fffff;613026493928308735;-1;8;green
182;ITA;Ancona;ITAOI;43.616973;13.495666;881e8592b9fffff;613026493980737535;-1;8;green
183;ITA;Ancona;ITAOI;43.616973;13.495666;881e859295fffff;613026493942988799;-1;8;green
184;ITA;Ancona;ITAOI;43.616973;13.495666;881e859291fffff;613026493938794495;-1;8;green
185;ITA;Ancona;ITAOI;43.616973;13.495666;881e859299fffff;613026493947183103;-1;8;green
186;ITA;Ancona;ITAOI;43.616973;13.495666;881e8592d3fffff;613026494008000511;-1;8;green
187;ITA;Ancona;ITAOI;43.616973;13.495666;881e8592d1fffff;613026494005903359;-1;8;green
188;ITA;Ancona;ITAOI;43.616973;13.495666;881e8592ddfffff;613026494018486271;-1;8;green
189;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b0adfffff;613026295862788095;-1;8;green
190;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b1dbfffff;613026296179458047;-1;8;green
191;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b1d3fffff;613026296171069439;-1;8;green
192;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b0a5fffff;613026295854399487;-1;8;green
193;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b0a1fffff;613026295850205183;-1;8;green
194;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b0a9fffff;613026295858593791;-1;8;green
195;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b0e7fffff;613026295923605503;-1;8;green
196;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b0e5fffff;613026295921508351;-1;8;green
197;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b1d9fffff;613026296177360895;-1;8;green
198;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b1d1fffff;613026296168972287;-1;8;green
199;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b1d7fffff;613026296175263743;-1;8;green
200;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b199fffff;613026296110252031;-1;8;green
201;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b19bfffff;613026296112349183;-1;8;green
202;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b0a7fffff;613026295856496639;-1;8;green
203;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b0a3fffff;613026295852302335;-1;8;green
204;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b0abfffff;613026295860690943;-1;8;green
205;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b085fffff;613026295820845055;-1;8;green
206;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b0e3fffff;613026295919411199;-1;8;green
207;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b0e1fffff;613026295917314047;-1;8;green
208;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce61fffff;613027265908834303;-1;8;green
209;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce6dfffff;613027265921417215;-1;8;green
210;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce65fffff;613027265913028607;-1;8;green
211;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce67fffff;613027265915125759;-1;8;green
212;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce63fffff;613027265910931455;-1;8;green
213;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce6bfffff;613027265919320063;-1;8;green
214;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce69fffff;613027265917222911;-1;8;green
215;ITA;Arbatax;ITATX;39.939487;9.701233;881e90c197fffff;613027262475796479;-1;8;green
216;ITA;Arbatax;ITATX;39.939487;9.701233;881e90c1bbfffff;613027262513545215;-1;8;green
217;ITA;Arbatax;ITATX;39.939487;9.701233;881e90c1b3fffff;613027262505156607;-1;8;green
218;ITA;Arbatax;ITATX;39.939487;9.701233;881e90cf59fffff;613027266168881151;-1;8;green
219;ITA;Arbatax;ITATX;39.939487;9.701233;881e90cf5bfffff;613027266170978303;-1;8;green
220;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce2dfffff;613027265854308351;-1;8;green
221;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce29fffff;613027265850114047;-1;8;green
222;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce05fffff;613027265812365311;-1;8;green
223;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce0dfffff;613027265820753919;-1;8;green
224;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce47fffff;613027265881571327;-1;8;green
225;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce45fffff;613027265879474175;-1;8;green
226;ITA;Arbatax;ITATX;39.939487;9.701233;881e90c193fffff;613027262471602175;-1;8;green
227;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c1d7fffff;613026712787091455;-1;8;green
228;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c1d5fffff;613026712784994303;-1;8;green
229;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c18bfffff;613026712707399679;-1;8;green
230;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c19dfffff;613026712726274047;-1;8;green
231;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c199fffff;613026712722079743;-1;8;green
232;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c1d3fffff;613026712782897151;-1;8;green
233;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c1d1fffff;613026712780799999;-1;8;green
234;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c1ddfffff;613026712793382911;-1;8;green
235;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c1c3fffff;613026712766119935;-1;8;green
236;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c189fffff;613026712705302527;-1;8;green
237;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c181fffff;613026712696913919;-1;8;green
238;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c183fffff;613026712699011071;-1;8;green
239;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c195fffff;613026712717885439;-1;8;green
240;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c191fffff;613026712713691135;-1;8;green
241;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c19bfffff;613026712724176895;-1;8;green
242;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c0a5fffff;613026712466227199;-1;8;green
243;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c0adfffff;613026712474615807;-1;8;green
244;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c1dbfffff;613026712791285759;-1;8;green
245;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c1d9fffff;613026712789188607;-1;8;green
246;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8bb1b3fffff;613026914612805631;-1;8;green
247;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8bb1b1fffff;613026914610708479;-1;8;green
248;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8bb1b7fffff;613026914616999935;-1;8;green
249;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba359fffff;613026910760337407;-1;8;green
250;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba265fffff;613026910504484863;-1;8;green
251;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba26dfffff;613026910512873471;-1;8;green
252;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8bb1bbfffff;613026914621194239;-1;8;green
253;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8bb1b9fffff;613026914619097087;-1;8;green
254;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8bb1bdfffff;613026914623291391;-1;8;green
255;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8bb1b5fffff;613026914614902783;-1;8;green
256;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba34bfffff;613026910745657343;-1;8;green
257;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba35dfffff;613026910764531711;-1;8;green
258;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba351fffff;613026910751948799;-1;8;green
259;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba35bfffff;613026910762434559;-1;8;green
260;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba267fffff;613026910506582015;-1;8;green
261;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba261fffff;613026910500290559;-1;8;green
262;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba269fffff;613026910508679167;-1;8;green
263;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8bb197fffff;613026914583445503;-1;8;green
264;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8bb195fffff;613026914581348351;-1;8;green
265;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8bb183fffff;613026914562473983;-1;8;green
266;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8bb187fffff;613026914566668287;-1;8;green
267;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8bb1abfffff;613026914604417023;-1;8;green
