row;Country;Name;UNLocode;Latitude;Longitude;H3_hex_8;H3_int_index_8;H3_ring;H3_res;type
54;ITA;Marghera;ITPMA;45.465793;12.233153;881ea541edfffff;613028671315247103;-1;8;green
55;ITA;Marghera;ITPMA;45.465793;12.233153;881ea541e9fffff;613028671311052799;-1;8;green
56;ITA;Marghera;ITPMA;45.465793;12.233153;881ea54117fffff;613028671090851839;-1;8;green
57;ITA;Marghera;ITPMA;45.465793;12.233153;881ea54115fffff;613028671088754687;-1;8;green
58;ITA;Marghera;ITPMA;45.465793;12.233153;881ea54139fffff;613028671126503423;-1;8;green
59;ITA;Marghera;ITPMA;45.465793;12.233153;881ea54107fffff;613028671074074623;-1;8;green
60;ITA;Marghera;ITPMA;45.465793;12.233153;881ea54103fffff;613028671069880319;-1;8;green
61;ITA;Marghera;ITPMA;45.465793;12.233153;881ea54101fffff;613028671067783167;-1;8;green
62;ITA;Rinella;ITRIN;38.546404;14.828765;881e9bb86bfffff;613028015927984127;-1;8;green
63;ITA;Rinella;ITRIN;38.546404;14.828765;881e9bb863fffff;613028015919595519;-1;8;green
64;ITA;Rinella;ITRIN;38.546404;14.828765;881e9bb861fffff;613028015917498367;-1;8;green
65;ITA;Rinella;ITRIN;38.546404;14.828765;881e9bb869fffff;613028015925886975;-1;8;green
66;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350957fffff;613601501683646463;-1;8;green
67;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350b33fffff;613601502182768639;-1;8;green
68;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350b31fffff;613601502180671487;-1;8;green
69;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350b3dfffff;613601502193254399;-1;8;green
70;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350b23fffff;613601502165991423;-1;8;green
71;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350b27fffff;613601502170185727;-1;8;green
72;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350949fffff;613601501668966399;-1;8;green
73;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350941fffff;613601501660577791;-1;8;green
74;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f35095dfffff;613601501689937919;-1;8;green
75;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350943fffff;613601501662674943;-1;8;green
76;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f35094bfffff;613601501671063551;-1;8;green
77;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350b35fffff;613601502184865791;-1;8;green
